12	6	117251.19	1.05E+009	7.39E+008
12	7	117385.05	1.08E+009	7.32E+008
12	8	117533.68	1.08E+009	6.78E+008
12	9	117695.38	8.56E+008	6.19E+008
12	10	117868.24	1.09E+009	8.47E+008
13	1	117599.9	1.09E+009	6.67E+008
13	2	117635.69	1.09E+009	6.55E+008
13	3	117688.77	1.09E+009	6.33E+008
13	4	117758.41	1.09E+009	6.08E+008
13	5	117843.64	1.09E+009	5.92E+008
13	6	117943.26	1.05E+009	8.02E+008
13	7	118055.8	1.10E+009	8.32E+008
13	8	118179.53	1.10E+009	7.95E+008
13	9	118312.44	8.85E+008	7.30E+008
13	10	118452.12	1.11E+009	9.62E+008
14	1	118200.57	1.11E+009	7.57E+008
14	2	118229.53	1.12E+009	7.85E+008
14	3	118272.27	1.12E+009	7.59E+008
14	4	118327.93	1.12E+009	7.18E+008
14	5	118395.36	1.12E+009	6.61E+008
14	6	118473.06	1.05E+009	9.26E+008
14	7	118559.16	1.13E+009	1.01E+009
14	8	118651.26	1.14E+009	1.02E+009
15	1	118622.65	1.14E+009	8.47E+008
15	2	118642.71	1.16E+009	1.06E+009
15	3	118671.78	1.16E+009	1.06E+009

